job_id,head,relation,tail
3901396401,senior commodity buyer,requires,purchasing lcc suppliers in asia
3901396401,senior commodity buyer,requires,deliver annual cost savings
3901396401,senior commodity buyer,related_to,scn
3901396401,senior commodity buyer,related_to,scnteam.com
3901396401,senior commodity buyer,classified_as,tier 1 supplier
3905295539,delivery specialist,requires,high school diploma or equivalent
3905295539,delivery specialist,requires,valid state driver's license and good driving record
3905295539,delivery specialist,requires,ability to lift and move product
3905374569,client relationship consultant,requires,digital first mindset
3905374569,client relationship consultant,requires,proactive outreach
3905374569,client relationship consultant,requires,working knowledge of consumer and business banking products and services
3905374569,client relationship consultant,requires,greeting clients and processing basic transactions
3905374569,client relationship consultant,requires,opening new consumer and business accounts
3905374569,client relationship consultant,requires,completing service requests and submitting credit applications
3905374569,client relationship consultant,requires,proactively educating clients on emerging and self-service digital products and services
3900962167,investigative professional,requires,1-3 years of investigations
3900962167,investigative professional,requires,bachelor's degree
3900962167,investigative professional,requires,proficiency in microsoft office suite
3900962167,investigative professional,related_to,open-source investigations
3900962167,open-source investigations,related_to,mainstream and fringe social media platforms
3900962167,open-source investigations,related_to,domain registration records
3900962167,open-source investigations,related_to,deep and dark web sources
3900962167,open-source investigations,related_to,traditional public records
3904060021,deli production team member,requires,ability to lift 50 pounds
3904060021,deli production team member,requires,ability to walk/stand most of the day
3904060021,deli production team member,requires,"ability to work a flexible schedule of nights, days, weekends, and holidays"
3901160378,financial advisor,requires,partner
3901160378,financial advisor,requires,client relationship building
3901160378,financial advisor,requires,long-term financial goals
3901160378,financial advisor,related_to,retirement
3901160378,financial advisor,related_to,building wealth
3901160378,financial advisor,related_to,estate strategies
3901160378,financial advisor,related_to,funding education
3904983219,product owner,requires,software development
3904983219,product owner,related_to,data enrichment
3904983219,product owner,related_to,data quality/governance
3904983219,product owner,related_to,marketing
3904983219,product owner,related_to,sales
3895808256,patient transporter,requires,read and understand basic instructions
3895808256,patient transporter,related_to,healthcare or hospitality field
3904390090,pm houseperson,requires,attention to detail
3904390090,pm houseperson,requires,customer focused
3904390090,pm houseperson,requires,predictable and reliable attendance
3904390090,pm houseperson,requires,"ability to lift, push and pull up to 50 pounds"
3904390090,pm houseperson,requires,ability to move throughout the hotel
3905394689,google fiber multifamily success manager,requires,quarterly portfolio pen growth sales quota
3905394689,google fiber multifamily success manager,requires,customer acquisition programming and events
3905394689,google fiber multifamily success manager,requires,successful customer care retention management
3905394689,google fiber multifamily success manager,requires,robust knowledge of google fiber’s network and technical deployment
3905394689,google fiber multifamily success manager,related_to,property owners
3905394689,google fiber multifamily success manager,related_to,property managers
3905394689,google fiber multifamily success manager,related_to,building staff
3885807553,quality assurance superintendent,requires,"bs degree or higher in poultry, animal, or food science"
3885807553,quality assurance superintendent,requires,"minimum of 5 years of experience in haccp, qa or food safety role"
3885807553,quality assurance superintendent,requires,supervisory experience
3885807553,quality assurance superintendent,requires,poultry processing experience
3885807553,quality assurance superintendent,related_to,haccp
3903827021,senior business analyst,requires,collaborative
3903827021,senior business analyst,requires,team-focused
3903827021,senior business analyst,requires,phenomenal interpersonal skills
3903827021,senior business analyst,requires,dedicated
3903827021,senior business analyst,requires,curious
3903827021,senior business analyst,requires,passionate analyst
3903827021,senior business analyst,related_to,operations
3903827021,senior business analyst,related_to,client service
3903827021,senior business analyst,related_to,business development
3903827021,senior business analyst,related_to,risk
3903827021,senior business analyst,related_to,compliance
3903827021,senior business analyst,related_to,legal
3903827021,senior business analyst,related_to,technology areas
3903827021,senior business analyst,requires,knowledge of business analyst techniques
3903827021,senior business analyst,requires,5+ years of experience
3887576015,construction project manager - civil concrete,requires,construction project manager civil projects
3887576015,construction project manager - civil concrete,requires,concrete
3887576015,construction project manager - civil concrete,requires,wastewater treatment plants
3887576015,construction project manager - civil concrete,requires,wastewater treatment facility
3887576015,construction project manager - civil concrete,requires,piping utilities
3887576015,construction project manager - civil concrete,requires,new ground up
3887576015,construction project manager - civil concrete,requires,renovation / expansion
3898176871,customer experience specialist,related_to,communication
3898176871,customer experience specialist,related_to,collaboration
3898176871,customer experience specialist,related_to,resourcefulness
3898173502,revenue cycle liaison,requires,high school graduate or equivalent
3898173502,revenue cycle liaison,requires,2 years of experience in hospital and/or physician billing practice
3898173502,revenue cycle liaison,requires,associate's degree
3898173502,revenue cycle liaison,requires,coding certification
3898173502,revenue cycle liaison,requires,ability to code for both diagnosis and procedure
3898173502,revenue cycle liaison,requires,epic system knowledge
3898173502,revenue cycle liaison,related_to,database software
3905371092,senior administrative manager,requires,exceptional organizational skill
3905371092,senior administrative manager,requires,people management skills
3905371092,senior administrative manager,requires,time management skills
3905371092,senior administrative manager,requires,customer service abilities
3904946033,supply chain coordinator,requires,excellent verbal and written communication skills
3904946033,supply chain coordinator,requires,"ability to multitask, prioritize, and manage time efficiently"
3904946033,supply chain coordinator,related_to,erp or inventory software
3903809237,water/wastewater project manager,requires,client_relationship_management
3903809237,water/wastewater project manager,requires,problem_solving
3903809237,water/wastewater project manager,requires,adaptability
3903809237,water/wastewater project manager,requires,calm_under_pressure
3903809237,water/wastewater project manager,related_to,seller_doer_dual_role
3895537752,system administrator,requires,active secret security clearance
3895537752,system administrator,requires,bachelor's degree
3895537752,system administrator,requires,4 years of relevant experience
3895537752,system administrator,requires,experience supporting the united states army
3895537752,system administrator,related_to,iat level ii commercial baseline and commercial computing environment certifications
3895537752,system administrator,related_to,dod 8570.1m certifications
3895537752,system administrator,related_to,elevated access permissions
3895537752,system administrator,related_to,cyber security posture
3895537752,system administrator,related_to,risk analysis
3895537752,system administrator,related_to,agile manifesto
3895537752,system administrator,related_to,continuous cyber security risk management
3903185019,account executive,requires,prospecting
3903185019,account executive,requires,selling
3903185019,account executive,requires,telephone
3903185019,account executive,requires,email
3903185019,account executive,requires,social media
3903185019,account executive,requires,negotiating
3903185019,account executive,related_to,customer service
3903185019,account executive,classified_as,goal oriented
3903185019,account executive,classified_as,self-starter
3903185019,account executive,classified_as,creative
3903185019,account executive,classified_as,energetic
3903185019,account executive,classified_as,fun
3903185019,account executive,requires,strong customer service skills
3903185019,account executive,requires,clear speaking voice
3903185019,account executive,requires,organized
3903185019,account executive,requires,confident
3903185019,account executive,requires,basic windows and office skills
3903185019,account executive,requires,enthusiastic
3903185019,account executive,requires,self-motivated
3895800482,customer service specialist,requires,excellent customer service
3895800482,customer service specialist,requires,sales goals
3895800482,customer service specialist,requires,product knowledge
3895800482,customer service specialist,requires,inventory control
3884916230,civil engineering project manager,requires,accountability
3884916230,civil engineering project manager,requires,collaboration
3884916230,civil engineering project manager,requires,quality service
3904961551,voice engineer,requires,ucaas
3904961551,voice engineer,requires,mitel mivoice products
3904961551,voice engineer,requires,network and telecommunications infrastructure equipment
3904961551,voice engineer,requires,phones and other peripheral equipment
3904961551,ucaas,related_to,ringcentral
3904961551,ucaas,related_to,zoom
3904961551,ucaas,related_to,mitel mivoice business
3904961551,ucaas,related_to,mitel mivoice blue connect
3904961551,voice engineer,classified_as,network design
3904961551,voice engineer,classified_as,traffic engineering
3904961551,voice engineer,classified_as,equipment vendors
3904961551,voice engineer,classified_as,carriers
3884858184,criminal defense paralegal,requires,5+ years of experience
3884858184,criminal defense paralegal,requires,bilingual in spanish
3884858184,criminal defense paralegal,requires,ability to work independently
3884858184,criminal defense paralegal,requires,ability to work collaboratively
3884858184,criminal defense paralegal,requires,ability to work with manual case files rather than electronic databases
3902732962,registered nurse,requires,georgia_license
3902732962,registered nurse,requires,associate's_degree
3902732962,registered nurse,requires,at_least_1_year_of_rn_experience
3902732962,registered nurse,related_to,rn_i_performance_expectations
3877509537,maintenance engineering specialist,requires,maintenance technical consultations
3877509537,maintenance engineering specialist,requires,maintenance organization
3877509537,maintenance engineering specialist,requires,selective maintenance assessment
3877509537,maintenance engineering specialist,requires,turnaround assurance
3877509537,maintenance engineering specialist,requires,cutting-edge technologies
3877509537,maintenance engineering specialist,requires,best practices
3877509537,maintenance engineering specialist,requires,maintenance processes
3877509537,maintenance engineering specialist,requires,maintenance management strategies
3877509537,maintenance engineering specialist,requires,work and performance management
3877509537,maintenance engineering specialist,requires,maintenance health assessments
3877509537,maintenance engineering specialist,requires,analysis of maintenance spending
3877509537,maintenance engineering specialist,requires,assessment of planning and scheduling
3877509537,maintenance engineering specialist,requires,assessment of kpi
3877509537,maintenance engineering specialist,requires,pm and predictive maintenance (pdm) effectiveness
3877509537,maintenance engineering specialist,requires,assurance of completion of assigned maintenance work
3877509537,maintenance engineering specialist,requires,cascade of maintenance work to team
3877509537,maintenance engineering specialist,requires,mentor requirement to junior gc maintenance engineers
3894567361,lpn,requires,nursing process
3894567361,lpn,requires,focused interview
3894567361,lpn,requires,assess signs and symptoms
3894567361,lpn,requires,"collects, analyzes, and interprets data"
3894567361,lpn,requires,documents actual and/or potential nursing diagnoses
3894567361,lpn,requires,documents the patient’s plan of care
3894567361,lpn,requires,identifies and prioritizes actions
3894567361,lpn,requires,monitors consistency
3894567361,lpn,requires,performs interventions
3894567361,lpn,requires,"provides a safe, comfortable and therapeutic patient environment"
3894567361,lpn,requires,initiates and evaluates patient and/or family education
3894567361,lpn,requires,revises the plan of care
3905398212,field service technician intern,requires,college degree program
3905398212,field service technician intern,requires,information technology
3905398212,field service technician intern,requires,networking
3905398212,field service technician intern,requires,cyber security
3905398212,field service technician intern,requires,pc skills
3905398212,field service technician intern,requires,microsoft office skills
3905398212,field service technician intern,requires,excellent communication skills
3905398212,field service technician intern,requires,ability to effectively work with others
3905398212,field service technician intern,requires,quick learner
3905398212,field service technician intern,requires,attention to detail
3905398212,field service technician intern,requires,high degree of confidentiality
3905398212,field service technician intern,requires,solid organizational skills
3905398212,field service technician intern,requires,resourcefulness
3905398212,field service technician intern,requires,innovation
3905398212,field service technician intern,requires,persuasiveness
3905398212,field service technician intern,requires,ability to problem solve
3905398212,field service technician intern,requires,troubleshoot
3889752359,executive vice president,requires,bid and tender analysis
3889752359,executive vice president,requires,"comprehensive corporate commercial, contract, and risk management guidelines and policies"
3889752359,executive vice president,requires,standardized project commercial and contract management plans and procedures
3889752359,executive vice president,requires,recruit highly experienced and qualified senior contracts and commercial staff
3889752359,executive vice president,requires,conduct training and development programs for commercial teams
3889752359,executive vice president,requires,prepare detailed claim particulars
3904711901,sales territory manager,requires,outside sales experience
3904711901,sales territory manager,requires,applicable physical capabilities
3904711901,sales territory manager,requires,current driver's license and a good driving record
3904711901,sales territory manager,requires,bachelor's degree or equivalent outside sales experience
3904711901,sales territory manager,related_to,government contract and bid experience
3904711901,sales territory manager,related_to,pavement or bridge maintenance industry
3904711901,sales territory manager,related_to,"construction, asphalt, concrete, chemicals, etc."
3904711901,sales territory manager,related_to,equipment sales
3904711901,microsoft office suite,requires,outlook
3904711901,microsoft office suite,requires,word
3904711901,microsoft office suite,requires,excel
3904711901,microsoft office suite,requires,powerpoint
3904711901,sales territory manager,classified_as,full-time sales professional
3906250867,"manager, investment activation",requires,3+ years of work experience
3906250867,"manager, investment activation",requires,recent and proven experience in the digital space: paid social execution/planning and activation required
3906250867,"manager, investment activation",requires,in-depth experience
3905680513,personal shopper,requires,membership
3905680513,personal shopper,requires,safety standards
3905680513,personal shopper,requires,forklift spotting procedures
3905680513,personal shopper,requires,procedures for handling and disposing of hazardous materials
3905680513,personal shopper,requires,company steel standard guidelines
3905680513,personal shopper,requires,sales and marketing events
3905680513,personal shopper,requires,out-of-stock merchandise
3905680513,personal shopper,requires,"company policies, procedures, and standards of ethics and integrity"
3902357420,math teacher (3rd grade),requires,bachelor’s degree
3902357420,math teacher (3rd grade),requires,valid texas teaching certificate
3902357420,math teacher (3rd grade),requires,knowledge of core academic subject assigned
3902357420,math teacher (3rd grade),requires,ability to instruct students and manage their behavior
3902357420,math teacher (3rd grade),related_to,knowledge of curriculum and instruction
3905368998,customer service representative,requires,greet customers
3905368998,customer service representative,requires,run the register
3905368998,customer service representative,requires,cashier
3905368998,customer service representative,requires,make purchase suggestions
3905368998,customer service representative,requires,work with our food program
3905368998,customer service representative,requires,provide fast and friendly service to our customers
3905368998,customer service representative,requires,provide regular and predicable onsite attendance
3905368998,customer service representative,requires,interact with many customers daily
3905368998,selling products to customers,related_to,customer service representative
3905368998,providing excellent customer care,related_to,customer service representative
3905368998,communication and friendly conversation,related_to,customer service representative
3905368998,performing at a quick pace while having fun,related_to,customer service representative
3905368998,working as part of a team to accomplish daily goals,related_to,customer service representative
3905368998,coming up with great ideas to solve problems,related_to,customer service representative
3905368998,thinking quickly and offering suggestions,related_to,customer service representative
3905368998,retail and customer service experience,related_to,great if you have
3903445326,devops/cloud engineer,requires,site reliability engineering
3903445326,devops/cloud engineer,requires,kubernetes
3903445326,devops/cloud engineer,requires,kubernetes operators
3903445326,devops/cloud engineer,requires,containerisation
3903445326,devops/cloud engineer,requires,cloud native tools
3903445326,devops/cloud engineer,requires,scalable and secure cloud infrastructure solutions
3903445326,devops/cloud engineer,requires,automation scripts
3903445326,devops/cloud engineer,requires,feature flags
3903445326,devops/cloud engineer,requires,blue/green
3903445326,devops/cloud engineer,requires,canary and ring release strategies
3903445326,devops/cloud engineer,requires,monitoring
3903445326,devops/cloud engineer,requires,observability
3903445326,devops/cloud engineer,requires,cloud provider services
3903445326,devops/cloud engineer,requires,ci/cd
3903445326,devops/cloud engineer,requires,managing hybrid and multi-cloud environments
3903445326,devops/cloud engineer,requires,security best practices
3903445326,devops/cloud engineer,related_to,azure
3891071650,sap fpsl/mdg specialist,requires,sap fpsl/mdg
3891071650,sap fpsl/mdg specialist,requires,sap fpsl/mdg configuration
3891071650,sap fpsl/mdg specialist,requires,sap fpsl/mdg customization
3891071650,sap fpsl/mdg specialist,requires,sap hana
3891071650,sap fpsl/mdg specialist,requires,abap
3891071650,sap fpsl/mdg specialist,requires,sap analytics cloud
3891071650,sap fpsl/mdg specialist,related_to,sap tools and technologies
3891071650,sap fpsl/mdg specialist,related_to,sap cloud
3902741075,real estate closing attorney,requires,licensed by and in good standing with the state bar of georgia
3902741075,real estate closing attorney,requires,qualified to become an issuing agent for a title insurance company
3902741075,real estate closing attorney,requires,5+ years of experience
3894851126,production manager,requires,excellent written and verbal communication skills
3894851126,production manager,requires,teamwork skills
3894851126,production manager,requires,attention to detail
3894851126,production manager,requires,math and analytical ability
3894851126,production manager,requires,proficiency in spreadsheet software
3894851126,production manager,requires,excellent time management skills
3894851126,production manager,requires,"microsoft office...excel, word"
3894851126,production manager,requires,highly organized
3898169629,senior accountant,requires,financial management
3898169629,senior accountant,requires,risk-taking/creative thinking
3898169629,senior accountant,requires,teamwork & relationship-building
3898169629,senior accountant,requires,results orientation
3898169629,senior accountant,requires,planning & organizing
3898169629,senior accountant,requires,professionalism & integrity
3898169629,senior accountant,requires,communication
3898169629,senior accountant,requires,learning & development
3898169629,senior accountant,requires,analytical decision-making
3898169629,senior accountant,related_to,construction accrual accounting
3898169629,senior accountant,requires,cpa certified
3898169629,senior accountant,requires,minimum 5yrs experience in similar role
3898169629,senior accountant,requires,bachelor’s in accounting required
3898169629,senior accountant,requires,netsuite experience preferred
3898169629,senior accountant,requires,"demonstrated proficiency with ms office: outlook, excel, word, powerpoint, and teams."
3898169629,senior accountant,requires,experience with accounting software.
3863030008,exercise physiologist,requires,expertise in cardiac rehabilitation and exercise physiology
3863030008,exercise physiologist,requires,experience in exercise prescription and rehabilitation
3863030008,exercise physiologist,requires,strong knowledge of physiology and its application to exercise
3863030008,exercise physiologist,requires,bachelor's or master's degree in exercise physiology or related field
3898162391,clinician,requires,cognitive-behavioral treatment
3898162391,clinician,requires,dialectical-behavioral therapy
3898162391,clinician,requires,mindfulness
3898162391,clinician,requires,12-step facilitation principles
3898162391,clinician,related_to,emdr
3904997660,business office coordinator,requires,medical terminology
3904997660,business office coordinator,requires,managed care insurance plans
3904997660,business office coordinator,requires,revenue cycle process
3904997660,business office coordinator,requires,strong written and verbal communication skills
3904997660,business office coordinator,requires,excellent customer service skills
3904997660,business office coordinator,requires,ability to deal with people with diverse backgrounds and educational levels
3904997660,business office coordinator,requires,strong problem solving skills
3904997660,business office coordinator,requires,ability to manage high volume phone calls
3904997660,business office coordinator,requires,ability to work in team-oriented environment
3904997660,business office coordinator,requires,ability to maintain strict confidentiality with highly sensitive information
3904997660,computer competency,requires,standard desktop and windows based computer system
3904997660,computer competency,requires,email
3904997660,computer competency,requires,e-learning
3904997660,computer competency,requires,intranet
3904997660,computer competency,requires,computer navigation
3904997660,computer competency,requires,ability to use other software required to perform essential functions
3901943675,machine operator i,requires,physically active
3901943675,machine operator i,requires,operate machines safely
3901943675,machine operator i,requires,lift up to 50 lbs.
3901943675,machine operator i,requires,communicate and problem solve
3901943675,machine operator i,requires,stand and walk on concrete for long periods of time
3901943675,machine operator i,requires,work in cold and/or hot temperatures throughout the day
3901943675,machine operator i,requires,perform basic math
3901943675,machine operator i,requires,pass on information to co-workers/relay information to and from all employee levels including management
3901943675,machine operator i,requires,work different ranges of hours such as overtime or weekend shifts
3902351265,project manager,requires,structural engineering
3902351265,project manager,requires,civil engineering
3902351265,project manager,requires,pe license
3902351265,project manager,requires,se license
3902351265,project manager,requires,risa 3d
3902351265,project manager,requires,etabs
3902351265,project manager,requires,revit structural
3902351265,project manager,requires,exceptional organizational and leadership skills
3902351265,project manager,requires,passion for continuous learning
3903818963,chief marketing officer,requires,bachelor's degree
3903818963,chief marketing officer,requires,master's degree with specialization in marketing (preferred)
3903818963,chief marketing officer,requires,director or executive level experience in the casino industry
3903818963,chief marketing officer,requires,10+ years’ expanding marketing leadership roles
3903818963,chief marketing officer,requires,exceptional track record developing and implementing marketing strategies
3903804778,northeast region bridge lead,requires,technical staff
3903804778,northeast region bridge lead,requires,project management roles
3903804778,northeast region bridge lead,requires,appropriate staffing levels
3903804778,northeast region bridge lead,requires,resource leveling
3903804778,northeast region bridge lead,requires,staff engagement
3903804778,northeast region bridge lead,requires,technical excellence
3903804778,northeast region bridge lead,requires,quality
3903804778,northeast region bridge lead,requires,operational activities
3903477180,routing clerk,requires,google drive
3903477180,routing clerk,requires,pks004
3903477180,routing clerk,requires,essentus
3903477180,routing clerk,requires,business objects
3903477180,routing clerk,requires,pkms
3901348664,store delivery driver,requires,driving
3901348664,store delivery driver,requires,customer service
3901348664,store delivery driver,requires,inventory management
3901348664,store delivery driver,requires,safety
3901348664,store delivery driver,requires,mechanical skills
3903886535,ap computer science a tutor,requires,excellent communication skills
3903886535,ap computer science a tutor,requires,"friendly, approachable personality"
3903886535,ap computer science a tutor,requires,subject-matter expertise in ap computer science a
3903886535,ap computer science a tutor,requires,ability to personalize lessons for each student
3902917752,mortgage loan officer,requires,excellent communication skills
3902917752,mortgage loan officer,requires,enthusiasm for providing customers with the best possible service
3888961658,audio engineer,requires,unreal engine 5
3888961658,audio engineer,requires,wwise
3905206525,"program supervisor, residential rehabilitation",requires,high school diploma or ged
3905206525,"program supervisor, residential rehabilitation",requires,bachelor’s degree in a related field
3905206525,"program supervisor, residential rehabilitation",requires,two years of positively referenced experience
3905206525,"program supervisor, residential rehabilitation",requires,supervisory experience
3905206525,"program supervisor, residential rehabilitation",requires,requires on-call flexibility
3905206525,"program supervisor, residential rehabilitation",requires,a driver’s license with 3-points or less and access to an insured vehicle
3894297342,it help desk supervisor,requires,technical guidance
3894297342,it help desk supervisor,requires,mentoring
3894297342,it help desk supervisor,requires,training
3894297342,it help desk supervisor,requires,planning
3894297342,it help desk supervisor,requires,reviewing
3894297342,it help desk supervisor,requires,approving
3894297342,it help desk supervisor,requires,escalating
3894297342,it help desk supervisor,requires,conducting
3894297342,it help desk supervisor,requires,documenting
3894297342,it help desk supervisor,related_to,teams meeting
3894297342,it help desk supervisor,requires,monitoring
3894297342,it help desk supervisor,requires,responding
3894297342,it help desk supervisor,requires,escalating
3894297342,it help desk supervisor,requires,approving
3894297342,it help desk supervisor,requires,auditing
3894297342,it help desk supervisor,requires,verifying
3894297342,it help desk supervisor,requires,confirming
3894297342,it help desk supervisor,requires,submitting
3886831041,devops engineer,requires,cmake
3886831041,devops engineer,requires,vcpkg
3886831041,devops engineer,requires,mamba
3886831041,devops engineer,related_to,ci/cd pipelines
3886831041,devops engineer,related_to,automation solutions
3886831041,devops engineer,related_to,containerization
3887484270,social media supervisor,requires,social media trends
3887484270,social media supervisor,requires,team leadership
3887484270,social media supervisor,requires,project leadership
3887484270,social media supervisor,requires,financial procedures
3887484270,social media supervisor,requires,workflow/process procedures
3887484270,social media supervisor,requires,operational procedures
3887484270,social media supervisor,requires,client-related procedures
3903467194,group sales manager - boats,requires,3-5 years in retail management
3903467194,group sales manager - boats,requires,responsibility for one or more sales departments
3901940538,accounts receivable,requires,a/r transactions and credits/debits
3901940538,accounts receivable,requires,"associate or bachelor’s degree in business, communications and/or accounting"
3901940538,accounts receivable,requires,excellent communication and analytical skills
3901940538,accounts receivable,requires,intermediate excel skills
3904393336,"senior manager, internal audit",requires,sox internal audit team leadership
3904393336,"senior manager, internal audit",requires,sox control testing program responsibility
3904393336,"senior manager, internal audit",related_to,workday's sox control testing program integrity
3887480464,operational accounting analyst,requires,rightangle
3887480464,operational accounting analyst,requires,great plains
3887480464,operational accounting analyst,requires,tmw
3901164655,grants management specialist,requires,strong verbal and written communication skills
3901164655,grants management specialist,requires,innovative skills
3901164655,grants management specialist,requires,analytic skills
3901164655,grants management specialist,related_to,government regulations
3901164655,grants management specialist,related_to,organizational needs and objectives
3906232539,project assistant,requires,creates and maintains project checklist
3906232539,project assistant,requires,ensures timely responses from subcontractors for contract paperwork
3906232539,project assistant,related_to,maintains logs reflecting the status of shop drawings
3902829611,delivery driver,requires,car
3902829611,delivery driver,requires,insurance
3902829611,delivery driver,requires,acceptable driving record
3895202233,senior environmental scientist,requires,conducts research
3895202233,senior environmental scientist,requires,collects data
3895202233,senior environmental scientist,requires,oversees data
3895202233,senior environmental scientist,requires,analyzes data
3895202233,senior environmental scientist,requires,documents methodologies
3895202233,senior environmental scientist,requires,leads reports
3895202233,senior environmental scientist,requires,manages permit applications
3895202233,senior environmental scientist,requires,monitors schedules
3895202233,senior environmental scientist,requires,hires staff
3895202233,senior environmental scientist,requires,trains staff
3895202233,senior environmental scientist,requires,develops staff
3895202233,senior environmental scientist,requires,conducts performance reviews
3895202233,senior environmental scientist,requires,prepares scopes of work
3895202233,senior environmental scientist,requires,prepares fee proposals
3895202233,senior environmental scientist,requires,responds to rfp’s
3895202233,senior environmental scientist,requires,attends project interviews
3895202233,senior environmental scientist,related_to,section heads
3895202233,senior environmental scientist,classified_as,consultant
3905878951,registered nurse (rn),requires,skilled care visits
3905878951,registered nurse (rn),requires,teaches
3905878951,registered nurse (rn),related_to,clients requiring intermittent professional services
3905878951,registered nurse (rn),related_to,health care team
3895255034,conflicts attorney,requires,intapp experience
3895255034,conflicts attorney,related_to,conflicts process
3895255034,conflicts attorney,related_to,conflicts team
3895255034,conflicts attorney,related_to,conflicts counsel
3895255034,conflicts attorney,related_to,general counsel
3895255034,conflicts attorney,related_to,firm attorneys
3895255034,conflicts attorney,related_to,ethical obligations
3895255034,conflicts attorney,related_to,new business
3895255034,conflicts attorney,related_to,lateral matters
3895255034,conflicts attorney,related_to,engagement letters
3895255034,conflicts attorney,related_to,conflict waivers
3895255034,conflicts attorney,related_to,ethical screen memorandums
3895255034,conflicts attorney,related_to,ethical walls
3895255034,conflicts attorney,related_to,firm software
3895255034,conflicts attorney,related_to,client/matter information
3895255034,conflicts attorney,related_to,conflicts database
3895255034,conflicts attorney,related_to,legal assistants
3904420116,pharmacy technician assistant,requires,proper licenses
3904420116,pharmacy technician assistant,requires,fast-paced environment
3904420116,pharmacy technician assistant,requires,helping customers
3904420116,pharmacy technician assistant,requires,helping fellow associates
3904420116,pharmacy technician assistant,requires,smiling
3902764077,software test engineer,requires,active secret clearance
3902764077,software test engineer,requires,agile software development environment
3902764077,software test engineer,requires,manual and automated testing
3902764077,software test engineer,requires,proactive and passionate about ensuring the quality of software deliverables
3902764077,software test engineer,requires,familiarity working on programs using the agile scrum methodology
3899540707,entry-level communications representative,requires,excellent written and verbal communication skills
3899540707,entry-level communications representative,requires,a keen eye for detail
3899540707,entry-level communications representative,requires,proficiency in microsoft office suite
3899540707,entry-level communications representative,requires,proficiency in communication tools
3899540707,entry-level communications representative,requires,ability to work independently
3899540707,entry-level communications representative,requires,ability to collaborate
3899540707,entry-level communications representative,requires,strong organizational skills
3899540707,entry-level communications representative,requires,strong time management skills
3906259800,property accountant,requires,general accounting
3906259800,property accountant,requires,accounts payable
3906259800,property accountant,requires,accounts receivable
3906259800,property accountant,requires,cash management
3906259800,property accountant,requires,financial reporting
3906259800,property accountant,requires,budgeting
3906259800,property accountant,requires,forecasting
3906259800,property accountant,requires,audit
3906259800,property accountant,requires,financial analyses
3906259800,property accountant,requires,service/personal skills
3906259800,property accountant,requires,experience
3887904039,distribution journeyman lineman,requires,installing
3887904039,distribution journeyman lineman,requires,removing
3887904039,distribution journeyman lineman,requires,maintaining
3887904039,distribution journeyman lineman,requires,repairing
3887904039,distribution journeyman lineman,related_to,overhead
3887904039,distribution journeyman lineman,related_to,underground
3887904039,distribution journeyman lineman,related_to,distribution
3887904039,distribution journeyman lineman,related_to,communication
3887904039,distribution journeyman lineman,related_to,poles
3887904039,distribution journeyman lineman,related_to,cross arms
3887904039,distribution journeyman lineman,related_to,towers
3887904039,distribution journeyman lineman,related_to,enclosures
3887904039,distribution journeyman lineman,related_to,ducts
3887904039,distribution journeyman lineman,related_to,piping
3887904039,distribution journeyman lineman,related_to,electrical
3887904039,distribution journeyman lineman,related_to,other
3887904039,distribution journeyman lineman,related_to,apparatus
3700068571,software implementation program manager,requires,"working knowledge of the software development lifecycle (sdlc), agile scrum"
3904096772,tax supervisor,requires,cpa license
3904096772,tax supervisor,related_to,mentoring
3904062224,systems analyst,requires,"durham, nc"
3904062224,end to end tester,requires,nc
3904062224,etl sdet tester,requires,nc
3904062224,senior end to end sdet,requires,nc
3904062224,end to end tester,requires,java
3904062224,etl sdet tester,requires,etl
3904062224,senior end to end sdet,requires,java
3904062224,senior end to end sdet,requires,javascript
3904062224,senior end to end sdet,requires,python
3904062224,end to end tester,requires,selenium
3904062224,end to end tester,requires,api testing- rest assured
3904062224,etl sdet tester,requires,snowflake
3904062224,senior end to end sdet,requires,cypress
3904062224,senior end to end sdet,requires,playwrite
3904062224,senior end to end sdet,requires,selenium
3904062224,senior end to end sdet,requires,azure
3904062224,senior end to end sdet,requires,cicd
3901998340,contract manager,requires,experience managing and administering contracts at the federal and state level
3901998340,contract manager,requires,experience in the language access/ interpretation industry
3901998340,contract manager,related_to,us work eligibility
3901998340,contract manager,related_to,bachelor's degree
3901998340,contract manager,related_to,post graduate degree
3901998340,contract manager,related_to,minimum 2 years experience in contract management
3901998340,contract manager,related_to,minimum 1 year experience contracting at the federal level
3901998340,contract manager,related_to,impeccable communication and interpersonal skills
3901998340,contract manager,related_to,ability to create visually appealing and engaging proposals and other material
3901998340,contract manager,related_to,willing to travel for networking
3903463513,vice president payment integrity operations,requires,leading onsite and offshore teams
3903463513,vice president payment integrity operations,requires,identifying opportunities to reduce healthcare costs
3903463513,vice president payment integrity operations,requires,p&l management
3903463513,vice president payment integrity operations,requires,partnering with technology
3903463513,vice president payment integrity operations,requires,tracking program performance
3902362495,process engineer,requires,process engineering
3902362495,process engineer,related_to,ngl fractionation plants
3902362495,process engineer,related_to,salt cavern storage
3902362495,process engineer,related_to,terminal operations
3902362495,process engineer,related_to,marine ngl export facility
3902362495,process engineer,related_to,spindletop storage facilities
3895806915,finance manager (revenue recognition manager),requires,cash team management
3895806915,finance manager (revenue recognition manager),requires,month end revenue close
3895806915,finance manager (revenue recognition manager),requires,revenue performance monitoring
